user,item
27082,4993
27082,1198
27082,5952
27082,7153
27082,356
27082,318
27082,296
27082,2571
27082,260
27082,1196
27083,318
27083,356
27083,593
27083,2762
27083,1270
27083,1198
27083,2858
27083,1961
27083,1265
27083,912
27095,1252
27095,904
27095,908
27095,903
27095,912
27095,930
27095,3435
27095,913
27095,1212
27095,923
27098,6539
27098,356
27098,1198
27098,593
27098,260
27098,1210
27098,318
27098,296
27098,33794
27098,1196
27102,91529
27102,58559
27102,74458
27102,51662
27102,71535
27102,87232
27102,2571
27102,4993
27102,2959
27102,7153
27105,5952
27105,4993
27105,2762
27105,593
27105,1196
27105,4306
27105,6377
27105,260
27105,44191
27105,50
27109,356
27109,260
27109,296
27109,318
27109,2571
27109,1198
27109,5952
27109,7153
27109,4993
27109,1196
27116,2324
27116,4973
27116,46578
27116,593
27116,2571
27116,4226
27116,296
27116,527
27116,6377
27116,2858
27118,4993
27118,60069
27118,68237
27118,27773
27118,7153
27118,1732
27118,32
27118,608
27118,5952
27118,2997
27119,1704
27119,293
27119,6539
27119,4878
27119,1527
27119,44191
27119,223
27119,4963
27119,3052
27119,32
27121,4963
27121,1291
27121,356
27121,110
27121,5903
27121,53972
27121,1198
27121,49272
27121,4011
27121,3275
27130,4973
27130,6016
27130,1206
27130,50
27130,111
27130,858
27130,7361
27130,4226
27130,3949
27130,593
27132,318
27132,356
27132,296
27132,1198
27132,4993
27132,7153
27132,5952
27132,2571
27132,260
27132,1196
27134,44191
27134,4011
27134,5952
27134,318
27134,6874
27134,1196
27134,2329
27134,33794
27134,1210
27134,7438
27135,48394
27135,1193
27135,858
27135,1213
27135,79132
27135,48774
27135,541
27135,318
27135,58559
27135,2571
27138,595
27138,588
27138,4993
27138,6539
27138,58559
27138,68954
27138,364
27138,8961
27138,46578
27138,4306
27140,1208
27140,1212
27140,1206
27140,593
27140,1221
27140,4973
27140,3089
27140,908
27140,1193
27140,50
27141,94864
27141,3535
27141,55820
27141,1089
27141,62849
27141,69481
27141,60684
27141,44199
27141,6365
27141,45722
27148,3578
27148,47
27148,296
27148,2858
27148,7153
27148,4993
27148,48516
27148,2959
27148,4226
27148,5952
27149,6539
27149,59369
27149,7153
27149,71535
27149,48780
27149,4993
27149,69122
27149,2571
27149,74458
27149,68157
27159,47
27159,4226
27159,4993
27159,2959
27159,260
27159,5952
27159,2858
27159,7153
27159,296
27159,2571
27160,3578
27160,1210
27160,7153
27160,1240
27160,2028
27160,1527
27160,318
27160,4993
27160,1196
27160,260
27162,5952
27162,58559
27162,59369
27162,4993
27162,33794
27162,2959
27162,7153
27162,74458
27162,59315
27162,91529
27163,912
27163,318
27163,2858
27163,1198
27163,1193
27163,904
27163,1225
27163,1207
27163,356
27163,593
27165,4226
27165,2571
27165,69122
27165,72998
27165,5952
27165,49530
27165,296
27165,7153
27165,48516
27165,356
27166,1210
27166,6378
27166,2011
27166,5952
27166,7153
27166,3948
27166,104
27166,364
27166,4993
27166,5418
27174,1210
27174,4993
27174,457
27174,5952
27174,1136
27174,1291
27174,2762
27174,7153
27174,110
27174,356
27176,4025
27176,2081
27176,4700
27176,2125
27176,595
27176,56949
27176,8533
27176,2572
27176,6155
27176,4447
27184,1198
27184,4993
27184,7153
27184,5952
27184,2571
27184,318
27184,356
27184,296
27184,1196
27184,260
27189,40819
27189,44195
27189,33794
27189,51540
27189,36517
27189,72998
27189,55280
27189,34072
27189,30707
27189,64957
27192,1196
27192,2571
27192,1198
27192,296
27192,4993
27192,7153
27192,356
27192,318
27192,5952
27192,260
27197,4878
27197,1704
27197,48516
27197,2329
27197,4973
27197,1136
27197,33794
27197,1270
27197,7361
27197,58559
27199,1291
27199,356
27199,527
27199,2762
27199,32
27199,150
27199,3578
27199,2194
27199,2571
27199,590
27204,54001
27204,8368
27204,50872
27204,81834
27204,58559
27204,69844
27204,72998
27204,40815
27204,53125
27204,59315
27206,7153
27206,296
27206,5952
27206,1196
27206,318
27206,2571
27206,260
27206,356
27206,4993
27206,1198
27207,3578
27207,6377
27207,527
27207,72998
27207,68157
27207,4995
27207,6539
27207,356
27207,2329
27207,5989
27210,4306
27210,2858
27210,1270
27210,318
27210,356
27210,1265
27210,1097
27210,8961
27210,593
27210,1198
27212,72998
27212,76093
27212,33794
27212,4886
27212,73017
27212,1
27212,364
27212,41566
27212,8961
27212,81847
27213,36517
27213,8970
27213,40819
27213,4973
27213,37741
27213,6711
27213,8949
27213,41285
27213,48394
27213,30707
27215,3793
27215,6934
27215,59315
27215,1270
27215,8961
27215,53125
27215,8665
27215,4306
27215,5418
27215,54286
27222,1270
27222,1682
27222,2502
27222,5418
27222,7361
27222,318
27222,4226
27222,50
27222,44191
27222,4011
27227,8361
27227,6365
27227,5349
27227,1917
27227,1580
27227,780
27227,53996
27227,3793
27227,8644
27227,6539
27235,5952
27235,1210
27235,608
27235,260
27235,2571
27235,2028
27235,4993
27235,1136
27235,1196
27235,2762
27236,1036
27236,1527
27236,1291
27236,1240
27236,1210
27236,2959
27236,1198
27236,1196
27236,2028
27236,260
27237,8961
27237,50872
27237,6942
27237,46578
27237,356
27237,63082
27237,8368
27237,4886
27237,54001
27237,40815
27242,1097
27242,1923
27242,5349
27242,780
27242,356
27242,2115
27242,2716
27242,377
27242,380
27242,1580
27244,356
27244,260
27244,4993
27244,318
27244,1196
27244,2571
27244,7153
27244,5952
27244,1198
27244,296
27250,6539
27250,2762
27250,2959
27250,1196
27250,318
27250,296
27250,6874
27250,589
27250,593
27250,356
27251,40815
27251,54001
27251,6942
27251,4886
27251,4993
27251,56367
27251,1704
27251,4963
27251,5952
27251,7153
27252,1580
27252,2762
27252,648
27252,2706
27252,5378
27252,780
27252,1198
27252,110
27252,356
27252,344
27256,4993
27256,2571
27256,1198
27256,5952
27256,260
27256,1196
27256,318
27256,356
27256,7153
27256,296
27264,2571
27264,541
27264,1198
27264,1089
27264,912
27264,527
27264,2858
27264,1206
27264,593
27264,924
27267,296
27267,1198
27267,260
27267,1196
27267,318
27267,356
27267,7153
27267,5952
27267,2571
27267,4993
27270,260
27270,1196
27270,296
27270,1198
27270,7153
27270,5952
27270,4993
27270,2571
27270,318
27270,356
27273,593
27273,318
27273,6874
27273,33794
27273,2329
27273,1198
27273,3578
27273,2028
27273,58559
27273,858
27277,4993
27277,2762
27277,110
27277,1036
27277,1270
27277,593
27277,2716
27277,1210
27277,260
27277,1196
27278,915
27278,40819
27278,902
27278,926
27278,955
27278,898
27278,47629
27278,905
27278,38886
27278,37741
27281,2028
27281,3949
27281,33794
27281,1210
27281,1193
27281,293
27281,4973
27281,1732
27281,858
27281,7361
27289,296
27289,7153
27289,4993
27289,2571
27289,356
27289,260
27289,318
27289,5952
27289,1198
27289,1196
27302,33794
27302,356
27302,6539
27302,1200
27302,1214
27302,318
27302,1198
27302,2959
27302,3527
27302,1240
27305,1270
27305,1291
27305,356
27305,6333
27305,110
27305,4306
27305,3793
27305,480
27305,780
27305,1580
27310,46578
27310,2959
27310,2571
27310,7361
27310,7153
27310,5952
27310,6377
27310,4993
27310,79132
27310,356
27311,5952
27311,260
27311,1196
27311,7153
27311,4993
27311,2571
27311,296
27311,1198
27311,356
27311,318
27320,2571
27320,356
27320,7153
27320,5952
27320,4993
27320,260
27320,1198
27320,296
27320,1196
27320,318
27324,59315
27324,8665
27324,110
27324,1198
27324,780
27324,1291
27324,58559
27324,2762
27324,3578
27324,356
27336,356
27336,4993
27336,1198
27336,2571
27336,318
27336,260
27336,1196
27336,296
27336,5952
27336,7153
27340,6539
27340,4306
27340,5952
27340,4886
27340,260
27340,480
27340,5418
27340,2762
27340,5349
27340,4963
27342,4973
27342,2762
27342,912
27342,6016
27342,6377
27342,1214
27342,1270
27342,1210
27342,260
27342,1213
27345,6874
27345,541
27345,296
27345,1089
27345,260
27345,1198
27345,1210
27345,1196
27345,858
27345,32
27353,5952
27353,318
27353,1196
27353,356
27353,7153
27353,260
27353,296
27353,1198
27353,2571
27353,4993
27354,2959
27354,4993
27354,296
27354,356
27354,6539
27354,1
27354,4306
27354,7153
27354,4973
27354,5952
27356,356
27356,4878
27356,318
27356,7361
27356,593
27356,48516
27356,4973
27356,2571
27356,48394
27356,60069
27358,780
27358,2028
27358,593
27358,150
27358,527
27358,6539
27358,480
27358,4886
27358,2762
27358,47
27362,4886
27362,1
27362,5989
27362,6539
27362,4995
27362,8961
27362,58559
27362,46578
27362,6377
27362,4226
27364,5952
27364,1196
27364,296
27364,1198
27364,260
27364,4993
27364,356
27364,7153
27364,2571
27364,318
27365,293
27365,7438
27365,32587
27365,3949
27365,2997
27365,33794
27365,1682
27365,4995
27365,8874
27365,356
27367,4973
27367,7361
27367,1206
27367,750
27367,593
27367,4226
27367,1193
27367,6016
27367,858
27367,2858
27377,8961
27377,63082
27377,60069
27377,296
27377,76093
27377,44191
27377,356
27377,2959
27377,78499
27377,1210
27395,780
27395,7153
27395,6539
27395,3793
27395,1270
27395,356
27395,5952
27395,5349
27395,4993
27395,480
27399,356
27399,318
27399,296
27399,4993
27399,2571
27399,1198
27399,7153
27399,260
27399,1196
27399,5952
27401,6377
27401,260
27401,4993
27401,2571
27401,5952
27401,7153
27401,1197
27401,1704
27401,1136
27401,2762
27402,47
27402,33794
27402,2762
27402,6874
27402,4306
27402,593
27402,2571
27402,318
27402,1270
27402,6539
27416,1136
27416,593
27416,1291
27416,2028
27416,1213
27416,1387
27416,592
27416,1527
27416,858
27416,480
27418,6377
27418,4993
27418,593
27418,4306
27418,2959
27418,7361
27418,2571
27418,318
27418,2858
27418,296
27420,1580
27420,2959
27420,4993
27420,260
27420,780
27420,1196
27420,1527
27420,480
27420,5952
27420,5445
27425,5952
27425,318
27425,4993
27425,356
27425,2571
27425,296
27425,1196
27425,260
27425,1198
27425,7153
27426,1704
27426,33493
27426,356
27426,8376
27426,30707
27426,8784
27426,33166
27426,48385
27426,7438
27426,1923
27428,4973
27428,7153
27428,6377
27428,5989
27428,4886
27428,1
27428,4993
27428,6942
27428,8961
27428,50872
27429,260
27429,1198
27429,2571
27429,1196
27429,7153
27429,5952
27429,4993
27429,318
27429,356
27429,296
27436,5952
27436,6539
27436,3578
27436,7153
27436,1580
27436,5349
27436,1
27436,6377
27436,4306
27436,1291
27449,4896
27449,7153
27449,4993
27449,5952
27449,4306
27449,40815
27449,8360
27449,8368
27449,5816
27449,6539
27454,318
27454,7361
27454,608
27454,6016
27454,4973
27454,4226
27454,1193
27454,55820
27454,2959
27454,1206
27456,356
27456,5952
27456,1198
27456,296
27456,318
27456,7153
27456,260
27456,1196
27456,4993
27456,2571
27457,1089
27457,47
27457,50
27457,4878
27457,593
27457,778
27457,1206
27457,6016
27457,2329
27457,858
27459,260
27459,1196
27459,5952
27459,2571
27459,1198
27459,296
27459,4993
27459,7153
27459,356
27459,318
27461,1580
27461,4306
27461,6539
27461,6377
27461,3793
27461,3578
27461,4963
27461,1291
27461,5349
27461,1210
27468,2858
27468,5989
27468,4973
27468,500
27468,5952
27468,1210
27468,318
27468,597
27468,1704
27468,150
27469,36517
27469,37741
27469,30810
27469,55765
27469,39183
27469,8949
27469,44199
27469,6502
27469,48394
27469,34437
27470,4993
27470,44191
27470,7153
27470,6377
27470,33794
27470,318
27470,4963
27470,6874
27470,6539
27470,5952
27478,5952
27478,6539
27478,1
27478,4886
27478,4993
27478,2959
27478,46578
27478,8961
27478,296
27478,7153
27482,47629
27482,39183
27482,52973
27482,64575
27482,45720
27482,70293
27482,81845
27482,8949
27482,46976
27482,49961
27483,58559
27483,4878
27483,2858
27483,111
27483,1258
27483,55820
27483,27773
27483,47
27483,4973
27483,2571
27484,1089
27484,6874
27484,2329
27484,50
27484,4011
27484,1206
27484,4226
27484,2571
27484,2959
27484,58559
27502,6934
27502,780
27502,7153
27502,6365
27502,2571
27502,3578
27502,4993
27502,3793
27502,56174
27502,54286
27518,4306
27518,356
27518,3793
27518,5952
27518,4993
27518,6539
27518,7153
27518,5349
27518,4963
27518,3578
27529,2791
27529,457
27529,1097
27529,1265
27529,1079
27529,608
27529,1036
27529,1270
27529,1961
27529,912
27530,30749
27530,56367
27530,6711
27530,46578
27530,912
27530,318
27530,2858
27530,1230
27530,44555
27530,48394
27531,111
27531,4226
27531,1208
27531,2329
27531,47
27531,593
27531,541
27531,2959
27531,2858
27531,1240
27532,527
27532,2959
27532,4226
27532,4973
27532,2858
27532,1193
27532,593
27532,858
27532,2571
27532,608
27535,1193
27535,4226
27535,296
27535,356
27535,912
27535,608
27535,858
27535,46578
27535,593
27535,2959
27544,49530
27544,8644
27544,53125
27544,77561
27544,47610
27544,40815
27544,73017
27544,45722
27544,54286
27544,51662
27549,2858
27549,593
27549,8949
27549,5995
27549,4226
27549,2997
27549,318
27549,4995
27549,48516
27549,4027
27551,47
27551,32
27551,1206
27551,48774
27551,8950
27551,4993
27551,59315
27551,2997
27551,6502
27551,2762
27568,908
27568,318
27568,2858
27568,1234
27568,527
27568,593
27568,1193
27568,1225
27568,903
27568,1136
27575,2858
27575,4993
27575,58559
27575,2959
27575,2571
27575,4226
27575,79132
27575,7153
27575,318
27575,7361
27584,6377
27584,6333
27584,480
27584,780
27584,4963
27584,33794
27584,54286
27584,8665
27584,3793
27584,8636
27589,1214
27589,50
27589,44191
27589,780
27589,7438
27589,858
27589,4011
27589,318
27589,3793
27589,480
27590,608
27590,858
27590,1208
27590,1221
27590,1198
27590,2858
27590,318
27590,1193
27590,912
27590,750
27599,2571
27599,5952
27599,4993
27599,7153
27599,1196
27599,318
27599,260
27599,356
27599,1198
27599,296
27610,68358
27610,96610
27610,89745
27610,318
27610,56174
27610,91529
27610,71535
27610,60069
27610,2571
27610,60684
27614,8644
27614,8361
27614,69526
27614,6548
27614,58025
27614,5219
27614,8861
27614,8972
27614,53996
27614,6383
27616,6377
27616,4306
27616,58559
27616,2571
27616,6539
27616,60069
27616,7361
27616,8961
27616,44191
27616,1
27617,260
27617,1196
27617,296
27617,1198
27617,318
27617,356
27617,5952
27617,7153
27617,2571
27617,4993
27629,593
27629,527
27629,6377
27629,150
27629,2858
27629,8961
27629,2762
27629,480
27629,1240
27629,4886
27631,48780
27631,44191
27631,99114
27631,68237
27631,48516
27631,58559
27631,91529
27631,32587
27631,4878
27631,2858
27632,7438
27632,4993
27632,356
27632,318
27632,6874
27632,2329
27632,4011
27632,32587
27632,2571
27632,2959
27637,318
27637,5952
27637,4993
27637,7153
27637,356
27637,59315
27637,79132
27637,3578
27637,5989
27637,4226
27638,4878
27638,4027
27638,6711
27638,8949
27638,5902
27638,1732
27638,2858
27638,46578
27638,1206
27638,48516
27643,51662
27643,296
27643,5952
27643,3578
27643,780
27643,480
27643,47
27643,49272
27643,6874
27643,110
27647,1263
27647,541
27647,4262
27647,2288
27647,6874
27647,27773
27647,6440
27647,111
27647,48516
27647,7438
27649,3967
27649,58559
27649,56367
27649,2959
27649,8784
27649,39183
27649,4014
27649,8970
27649,60069
27649,48394
27659,4963
27659,1198
27659,3793
27659,1136
27659,589
27659,33794
27659,5952
27659,4306
27659,1270
27659,4886
27660,2571
27660,7153
27660,4993
27660,2762
27660,4886
27660,6377
27660,8360
27660,8368
27660,4896
27660,5952
27662,356
27662,48516
27662,48394
27662,50
27662,858
27662,58559
27662,296
27662,63082
27662,2858
27662,593
27666,33794
27666,7361
27666,35836
27666,48394
27666,50872
27666,60069
27666,46578
27666,58559
27666,44195
27666,44191
27667,296
27667,4993
27667,6016
27667,260
27667,4878
27667,47
27667,858
27667,1196
27667,527
27667,7153
27674,318
27674,32587
27674,2959
27674,356
27674,593
27674,33794
27674,296
27674,47
27674,2329
27674,6874
27677,356
27677,296
27677,1196
27677,318
27677,260
27677,1198
27677,5952
27677,7153
27677,2571
27677,4993
27679,8784
27679,44191
27679,63082
27679,40819
27679,56367
27679,318
27679,33166
27679,44195
27679,7361
27679,4973
27680,1036
27680,318
27680,1387
27680,4855
27680,593
27680,1198
27680,296
27680,1258
27680,2791
27680,2716
27684,1252
27684,3435
27684,910
27684,913
27684,1207
27684,953
27684,1225
27684,1219
27684,1267
27684,905
27688,1198
27688,2571
27688,4993
27688,5952
27688,7153
27688,1196
27688,296
27688,318
27688,356
27688,260
27695,593
27695,2762
27695,1198
27695,260
27695,296
27695,356
27695,2571
27695,318
27695,1270
27695,1961
27696,6539
27696,6377
27696,4886
27696,2572
27696,4896
27696,4306
27696,2081
27696,40815
27696,597
27696,595
27719,318
27719,5952
27719,356
27719,260
27719,7153
27719,4993
27719,1198
27719,1196
27719,2571
27719,296
27720,527
27720,2858
27720,7361
27720,4973
27720,63082
27720,2959
27720,81845
27720,318
27720,4306
27720,296
27728,296
27728,4993
27728,7153
27728,1198
27728,318
27728,2571
27728,356
27728,5952
27728,260
27728,1196
27729,593
27729,318
27729,356
27729,1270
27729,912
27729,1198
27729,1097
27729,1197
27729,1961
27729,457
27730,4306
27730,6539
27730,31685
27730,4896
27730,41566
27730,8368
27730,5816
27730,45722
27730,6377
27730,40815
27731,318
27731,1198
27731,5952
27731,7153
27731,260
27731,356
27731,1196
27731,296
27731,2571
27731,4993
27733,2762
27733,68157
27733,4973
27733,4878
27733,2858
27733,4226
27733,44191
27733,47
27733,79132
27733,296
27740,4963
27740,588
27740,8360
27740,2571
27740,1270
27740,318
27740,1580
27740,40815
27740,6539
27740,6377
27744,920
27744,4361
27744,1207
27744,969
27744,899
27744,902
27744,919
27744,953
27744,904
27744,912
27746,4993
27746,2571
27746,318
27746,5952
27746,296
27746,1196
27746,1198
27746,356
27746,260
27746,7153
27751,4973
27751,1198
27751,608
27751,318
27751,1193
27751,593
27751,296
27751,858
27751,750
27751,904
27752,858
27752,6874
27752,4878
27752,6016
27752,2329
27752,2959
27752,318
27752,3949
27752,47
27752,46578
27755,3793
27755,5349
27755,2916
27755,1517
27755,2353
27755,6333
27755,1136
27755,344
27755,1101
27755,2683
27758,593
27758,318
27758,50
27758,858
27758,527
27758,296
27758,356
27758,2858
27758,1193
27758,608
27762,293
27762,55820
27762,1221
27762,1200
27762,1213
27762,2959
27762,1208
27762,32
27762,858
27762,6016
27764,3949
27764,79132
27764,68237
27764,48516
27764,858
27764,7361
27764,70286
27764,1732
27764,50
27764,6016
27769,296
27769,1198
27769,2571
27769,4993
27769,7153
27769,5952
27769,356
27769,318
27769,260
27769,1196
27773,1193
27773,527
27773,50
27773,750
27773,1207
27773,1197
27773,260
27773,1225
27773,1196
27773,923
27777,4993
27777,2571
27777,356
27777,318
27777,296
27777,1198
27777,260
27777,1196
27777,7153
27777,5952
27778,47
27778,7361
27778,1206
27778,1222
27778,318
27778,50
27778,2959
27778,2858
27778,2997
27778,6016
27784,4886
27784,2571
27784,364
27784,1270
27784,1
27784,8961
27784,4306
27784,6539
27784,6377
27784,356
27787,595
27787,4896
27787,2081
27787,6377
27787,7293
27787,5816
27787,364
27787,4306
27787,8360
27787,6539
27793,4306
27793,260
27793,6539
27793,72998
27793,356
27793,7153
27793,68157
27793,63082
27793,44191
27793,33794
27798,6377
27798,7153
27798,4306
27798,5952
27798,1270
27798,8961
27798,6539
27798,318
27798,4886
27798,2762
27803,5952
27803,7153
27803,1198
27803,296
27803,4993
27803,2571
27803,1196
27803,260
27803,356
27803,318
27809,1210
27809,2858
27809,356
27809,2329
27809,6502
27809,1258
27809,260
27809,1198
27809,3578
27809,1196
27813,2918
27813,318
27813,4246
27813,1784
27813,1073
27813,4963
27813,597
27813,919
27813,5989
27813,1197
27815,7153
27815,5952
27815,296
27815,1198
27815,356
27815,318
27815,260
27815,1196
27815,4993
27815,2571
27816,2858
27816,2542
27816,5418
27816,3949
27816,4011
27816,296
27816,1089
27816,68157
27816,1213
27816,55820
27820,74458
27820,48516
27820,48780
27820,3578
27820,2329
27820,70286
27820,4878
27820,50
27820,68157
27820,4226
27827,457
27827,1580
27827,2762
27827,1610
27827,733
27827,6539
27827,1097
27827,1240
27827,2011
27827,1
27834,1196
27834,260
27834,1198
27834,296
27834,356
27834,318
27834,5952
27834,7153
27834,2571
27834,4993
27838,4993
27838,2571
27838,296
27838,1198
27838,318
27838,356
27838,5952
27838,7153
27838,260
27838,1196
27842,356
27842,318
27842,1196
27842,260
27842,296
27842,1198
27842,5952
27842,7153
27842,2571
27842,4993
27843,4878
27843,2329
27843,44191
27843,356
27843,58559
27843,4226
27843,47
27843,4011
27843,50
27843,68157
27844,1
27844,356
27844,7153
27844,1270
27844,2571
27844,1580
27844,1721
27844,1197
27844,597
27844,2762
27848,1270
27848,2762
27848,2502
27848,1704
27848,46578
27848,44191
27848,5989
27848,4995
27848,2858
27848,356
27854,1198
27854,296
27854,1196
27854,260
27854,7153
27854,5952
27854,318
27854,356
27854,4993
27854,2571
27860,296
27860,55820
27860,68157
27860,81591
27860,70286
27860,60069
27860,57669
27860,80463
27860,68954
27860,99114
27864,4993
27864,1
27864,1580
27864,260
27864,1198
27864,588
27864,3578
27864,1291
27864,1210
27864,1196
27874,903
27874,4226
27874,908
27874,527
27874,750
27874,4973
27874,318
27874,593
27874,296
27874,2858
27875,296
27875,1198
27875,5952
27875,7153
27875,318
27875,356
27875,4993
27875,2571
27875,1196
27875,260
27882,7153
27882,6377
27882,4993
27882,5952
27882,1917
27882,1580
27882,780
27882,3793
27882,1
27882,1270
27885,904
27885,593
27885,2959
27885,1193
27885,1206
27885,44555
27885,111
27885,923
27885,318
27885,6016
27887,2571
27887,58559
27887,44191
27887,4306
27887,59315
27887,4993
27887,5952
27887,7153
27887,6539
27887,33794
27896,68954
27896,33794
27896,318
27896,4886
27896,72998
27896,5952
27896,54286
27896,2959
27896,73017
27896,68358
27898,1241
27898,1200
27898,924
27898,37733
27898,16
27898,1921
27898,1222
27898,4262
27898,2871
27898,778
27902,33794
27902,48394
27902,51255
27902,56782
27902,44195
27902,51540
27902,46578
27902,37733
27902,32587
27902,61323
27904,2959
27904,356
27904,1196
27904,260
27904,47
27904,1198
27904,589
27904,2762
27904,318
27904,5952
27914,33794
27914,54001
27914,6539
27914,53125
27914,33679
27914,72998
27914,59315
27914,40815
27914,58559
27914,45722
27919,1196
27919,260
27919,4993
27919,2571
27919,318
27919,356
27919,5952
27919,7153
27919,1198
27919,296
27922,87232
27922,48780
27922,51662
27922,4963
27922,6539
27922,318
27922,68157
27922,71535
27922,3578
27922,44191
27934,165
27934,1291
27934,33493
27934,3578
27934,4963
27934,5378
27934,6333
27934,1370
27934,1036
27934,480
27942,2571
27942,4993
27942,296
27942,1198
27942,1196
27942,260
27942,318
27942,356
27942,5952
27942,7153
27946,6539
27946,1580
27946,5952
27946,4993
27946,2571
27946,1270
27946,356
27946,7153
27946,1198
27946,260
27951,5349
27951,4886
27951,8368
27951,8360
27951,5816
27951,4896
27951,6539
27951,4306
27951,364
27951,6377
27958,1198
27958,296
27958,1196
27958,260
27958,318
27958,356
27958,2571
27958,4993
27958,7153
27958,5952
27965,4226
27965,47
27965,296
27965,2571
27965,50
27965,2858
27965,2329
27965,356
27965,527
27965,1089
27966,4011
27966,50
27966,6016
27966,32
27966,1213
27966,293
27966,4226
27966,2858
27966,778
27966,32587
27967,68157
27967,44195
27967,4995
27967,49530
27967,593
27967,46976
27967,51255
27967,55820
27967,44191
27967,58559
27968,1222
27968,1230
27968,527
27968,924
27968,1193
27968,750
27968,1208
27968,1136
27968,1225
27968,260
27971,7153
27971,5952
27971,260
27971,1196
27971,296
27971,1198
27971,2571
27971,4993
27971,318
27971,356
27979,930
27979,951
27979,915
27979,911
27979,933
27979,7121
27979,954
27979,17
27979,905
27979,1207
27983,2571
27983,4993
27983,260
27983,1196
27983,1198
27983,296
27983,5952
27983,7153
27983,356
27983,318
27984,2858
27984,296
27984,318
27984,356
27984,4973
27984,593
27984,4226
27984,608
27984,7361
27984,2959
27990,293
27990,1682
27990,2502
27990,3897
27990,1240
27990,1259
27990,5669
27990,1923
27990,1
27990,223
27991,293
27991,1210
27991,1206
27991,1258
27991,3949
27991,32
27991,4973
27991,2997
27991,593
27991,7438
27993,55820
27993,1206
27993,296
27993,2858
27993,4973
27993,7361
27993,4226
27993,2959
27993,46578
27993,318
27997,318
27997,356
27997,260
27997,1196
27997,1198
27997,2571
27997,7153
27997,296
27997,4993
27997,5952
28002,7153
28002,356
28002,4993
28002,2571
28002,260
28002,5952
28002,1198
28002,296
28002,1196
28002,318
28007,296
28007,76093
28007,260
28007,68954
28007,4306
28007,6377
28007,2571
28007,356
28007,72998
28007,6539
28016,2959
28016,260
28016,5952
28016,4993
28016,1210
28016,1580
28016,1196
28016,3793
28016,3578
28016,6539
28027,296
28027,593
28027,36529
28027,3535
28027,293
28027,48516
28027,1036
28027,1210
28027,356
28027,1222
28030,318
28030,356
28030,7153
28030,5952
28030,260
28030,1196
28030,296
28030,1198
28030,4993
28030,2571
28039,7153
28039,4896
28039,40815
28039,8368
28039,5816
28039,4993
28039,2125
28039,8961
28039,40629
28039,1197
28043,1198
28043,750
28043,1221
28043,541
28043,593
28043,608
28043,2959
28043,2858
28043,296
28043,858
28044,1206
28044,44191
28044,8874
28044,2997
28044,47
28044,4878
28044,4226
28044,32587
28044,1732
28044,7438
28046,50
28046,260
28046,541
28046,1214
28046,1240
28046,1200
28046,2571
28046,912
28046,1196
28046,924
28050,47
28050,4878
28050,318
28050,6016
28050,7361
28050,4226
28050,2571
28050,79132
28050,58559
28050,50
28051,55820
28051,1215
28051,356
28051,1193
28051,431
28051,1209
28051,1274
28051,1527
28051,7387
28051,223
28052,3753
28052,33794
28052,5445
28052,8636
28052,344
28052,592
28052,5816
28052,2987
28052,8665
28052,2918
28059,4306
28059,6377
28059,2571
28059,4896
28059,8360
28059,1580
28059,5952
28059,7153
28059,4886
28059,4993
28060,150
28060,597
28060,1097
28060,594
28060,1196
28060,1580
28060,260
28060,593
28060,440
28060,4306
28069,5903
28069,55820
28069,593
28069,6502
28069,33794
28069,44191
28069,48516
28069,318
28069,47
28069,2329
28070,6774
28070,1464
28070,2726
28070,4848
28070,3676
28070,8042
28070,1248
28070,3683
28070,7063
28070,7013
28086,5952
28086,7153
28086,318
28086,356
28086,296
28086,1198
28086,2571
28086,4993
28086,1196
28086,260
28090,60069
28090,58559
28090,296
28090,356
28090,68954
28090,44555
28090,81845
28090,63082
28090,79132
28090,318
28092,1732
28092,111
28092,55820
28092,1213
28092,750
28092,4011
28092,608
28092,858
28092,4878
28092,50
28094,5952
28094,7153
28094,1196
28094,260
28094,318
28094,356
28094,296
28094,1198
28094,2571
28094,4993
28107,7153
28107,5952
28107,356
28107,318
28107,1196
28107,260
28107,1198
28107,296
28107,4993
28107,2571
28112,3578
28112,3793
28112,6539
28112,1210
28112,5952
28112,4993
28112,7153
28112,1
28112,4886
28112,260
28115,356
28115,296
28115,1036
28115,780
28115,2858
28115,1240
28115,858
28115,480
28115,2028
28115,2762
28118,1198
28118,296
28118,2571
28118,4993
28118,260
28118,1196
28118,356
28118,318
28118,5952
28118,7153
28125,4226
28125,318
28125,4878
28125,5952
28125,296
28125,2571
28125,48516
28125,2329
28125,4973
28125,47
28142,780
28142,4306
28142,32587
28142,5445
28142,8644
28142,44191
28142,6365
28142,1580
28142,71535
28142,5349
28145,7360
28145,10
28145,53972
28145,6537
28145,2353
28145,8528
28145,2273
28145,6874
28145,2028
28145,5574
28149,2571
28149,3793
28149,4306
28149,6377
28149,7153
28149,5952
28149,5349
28149,1210
28149,4993
28149,480
28155,2571
28155,260
28155,318
28155,1196
28155,296
28155,1198
28155,7153
28155,5952
28155,356
28155,4993
28156,5952
28156,296
28156,2571
28156,1198
28156,4993
28156,260
28156,356
28156,7153
28156,318
28156,1196
28159,7153
28159,6539
28159,260
28159,1196
28159,1210
28159,3578
28159,364
28159,4886
28159,150
28159,5349
28165,5952
28165,7153
28165,2571
28165,4993
28165,1198
28165,260
28165,318
28165,356
28165,296
